"L_Ankle,""L_Elbow"",""L_Hip"",""L_knee"",""L_Sholder"",""L_Wrest"",""Neck"",""Noze"",""R_Ankle"",""R_Elbow"",""R_Hip"",""R_Knee"",""R_Sholder"",""R_Wrest"""

"(-1.6312819719314575, -4.171253681182861),""(-0.15857121348381042, 0.19591723382472992)"",""(-1.4414771795272827, -0.9803286194801331)"",""(-1.3405468463897705, -2.5084290504455566)"",""(-0.9113184213638306, 0.9172201156616211)"",""(0.23656347393989563, 0.7100945115089417)"",""(-1.117400884628296, 0.9298029541969299)"",""(-0.4949178099632263, 1.1300239562988281)"",""(-1.6084067821502686, -4.399117469787598)"",""(-0.4390780031681061, -0.0384383499622345)"",""(-1.5523691177368164, -1.0260591506958008)"",""(-1.3659553527832031, -2.561006546020508)"",""(-1.30810546875, 0.8168407082557678)"",""(0.2356949895620346, 0.6781938076019287)"""
"(-1.6317806243896484, -4.167907238006592),""(-0.15690094232559204, 0.20380832254886627)"",""(-1.4486966133117676, -0.9813776612281799)"",""(-1.3448408842086792, -2.503713369369507)"",""(-0.9075720310211182, 0.9123601317405701)"",""(0.2353028804063797, 0.7076181173324585)"",""(-1.1150732040405273, 0.9357883334159851)"",""(-0.4950275719165802, 1.128759503364563)"",""(-1.615678071975708, -4.390125274658203)"",""(-0.4531726837158203, -0.034749988466501236)"",""(-1.5584321022033691, -1.0243916511535645)"",""(-1.3766849040985107, -2.5528769493103027)"",""(-1.3060319423675537, 0.8251057863235474)"",""(0.2356933355331421, 0.6778035759925842)"""
"(-1.6325336694717407, -4.162927627563477),""(-0.15240095555782318, 0.2131088376045227)"",""(-1.451392412185669, -0.9817081689834595)"",""(-1.3494724035263062, -2.498368501663208)"",""(-0.9040454626083374, 0.9097432494163513)"",""(0.23420318961143494, 0.7062510251998901)"",""(-1.1121752262115479, 0.9423198699951172)"",""(-0.49506762623786926, 1.1284489631652832)"",""(-1.6220853328704834, -4.381275653839111)"",""(-0.4681679606437683, -0.030601082369685173)"",""(-1.5636166334152222, -1.021599531173706)"",""(-1.3850409984588623, -2.5461983680725098)"",""(-1.3034683465957642, 0.8337740302085876)"",""(0.23592312633991241, 0.6794973611831665)"""
"(-1.6334776878356934, -4.156803131103516),""(-0.14583750069141388, 0.22299212217330933)"",""(-1.4508708715438843, -0.9804357290267944)"",""(-1.354216456413269, -2.4925477504730225)"",""(-0.8998327851295471, 0.911078929901123)"",""(0.23342536389827728, 0.705668568611145)"",""(-1.1087491512298584, 0.9493182301521301)"",""(-0.49329814314842224, 1.1292656660079956)"",""(-1.6271969079971313, -4.372765064239502)"",""(-0.4835023283958435, -0.025945482775568962)"",""(-1.5679908990859985, -1.017672061920166)"",""(-1.3913204669952393, -2.5407254695892334)"",""(-1.3004605770111084, 0.8427963852882385)"",""(0.23661509156227112, 0.6842149496078491)"""
"(-1.6345487833023071, -4.150022029876709),""(-0.13797679543495178, 0.23263156414031982)"",""(-1.449417233467102, -0.9767587780952454)"",""(-1.358847975730896, -2.486402988433838)"",""(-0.8947896957397461, 0.9148330688476562)"",""(0.2331303358078003, 0.7055465579032898)"",""(-1.1048375368118286, 0.9567040205001831)"",""(-0.48847275972366333, 1.1317585706710815)"",""(-1.6305804252624512, -4.3647918701171875)"",""(-0.49861419200897217, -0.02073705568909645)"",""(-1.5716235637664795, -1.0125988721847534)"",""(-1.395819902420044, -2.5362119674682617)"",""(-1.297054409980774, 0.8521237373352051)"",""(0.2377731055021286, 0.6914108991622925)"""
"(-1.6356831789016724, -4.143074035644531),""(-0.1295851469039917, 0.2412004917860031)"",""(-1.4471981525421143, -0.9708876013755798)"",""(-1.3631418943405151, -2.4800875186920166)"",""(-0.8889629244804382, 0.920626163482666)"",""(0.23613670468330383, 0.7086917757987976)"",""(-1.1004823446273804, 0.9643981456756592)"",""(-0.48131614923477173, 1.1359918117523193)"",""(-1.631804347038269, -4.357553958892822)"",""(-0.512941837310791, -0.014929662458598614)"",""(-1.5745829343795776, -1.0063691139221191)"",""(-1.3988361358642578, -2.5324127674102783)"",""(-1.2932955026626587, 0.8617067337036133)"",""(0.23940102756023407, 0.7005397081375122)"""
"(-1.636817216873169, -4.136447429656982),""(-0.1214287281036377, 0.2478722482919693)"",""(-1.4443801641464233, -0.9630326628684998)"",""(-1.3668733835220337, -2.4737541675567627)"",""(-0.8823984861373901, 0.9280790686607361)"",""(0.24402818083763123, 0.7171355485916138)"",""(-1.0957260131835938, 0.9723212122917175)"",""(-0.472553014755249, 1.1420297622680664)"",""(-1.631296157836914, -4.351161479949951)"",""(-0.5259238481521606, -0.008477156981825829)"",""(-1.5769379138946533, -0.9989722967147827)"",""(-1.400665521621704, -2.5290820598602295)"",""(-1.2892297506332397, 0.8714965581893921)"",""(0.2415027618408203, 0.7110559344291687)"""
"(-1.6378871202468872, -4.130630016326904),""(-0.11414492875337601, 0.2520720362663269)"",""(-1.4411299228668213, -0.9534042477607727)"",""(-1.3698173761367798, -2.467555522918701)"",""(-0.8751427531242371, 0.9368122220039368)"",""(0.25511330366134644, 0.7293902039527893)"",""(-1.0906109809875488, 0.9803939461708069)"",""(-0.46290796995162964, 1.1499361991882324)"",""(-1.6298338174819946, -4.345376491546631)"",""(-0.5369985103607178, -0.0013334034010767937)"",""(-1.5787566900253296, -0.9903977513313293)"",""(-1.4016050100326538, -2.5259740352630615)"",""(-1.284902811050415, 0.8814437389373779)"",""(0.24408218264579773, 0.722413957118988)"""
"(-1.6388293504714966, -4.1261115074157715),""(-0.10785547643899918, 0.2542322874069214)"",""(-1.437613844871521, -0.9422127604484558)"",""(-1.371748685836792, -2.461644411087036)"",""(-0.8672422170639038, 0.9464463591575623)"",""(0.26770052313804626, 0.7439679503440857)"",""(-1.0851794481277466, 0.988537073135376)"",""(-0.4531056582927704, 1.1597756147384644)"",""(-1.62751042842865, -4.33987283706665)"",""(-0.5456042289733887, 0.006547736935317516)"",""(-1.580107569694519, -0.9806349873542786)"",""(-1.4019509553909302, -2.522843360900879)"",""(-1.280360460281372, 0.8914992809295654)"",""(0.24714314937591553, 0.7340683937072754)"""
"(-1.639588713645935, -4.123227119445801),""(-0.10255324840545654, 0.2550373375415802)"",""(-1.433998703956604, -0.9296685457229614)"",""(-1.3724424839019775, -2.4561736583709717)"",""(-0.8587430715560913, 0.9566020369529724)"",""(0.28009843826293945, 0.7593809366226196)"",""(-1.0794737339019775, 0.9966713190078735)"",""(-0.4438708424568176, 1.1716121435165405)"",""(-1.6244192123413086, -4.334325790405273)"",""(-0.5511795282363892, 0.015212411992251873)"",""(-1.5810593366622925, -0.969673216342926)"",""(-1.4020005464553833, -2.519444227218628)"",""(-1.2756487131118774, 0.9016139507293701)"",""(0.2506895363330841, 0.7454736828804016)"""
"(-1.6401450634002686, -4.121699333190918),""(-0.09823108464479446, 0.25517144799232483)"",""(-1.4304509162902832, -0.9159820079803467)"",""(-1.3719720840454102, -2.451262950897217)"",""(-0.84969162940979, 0.9668999314308167)"",""(0.2909315228462219, 0.7744014263153076)"",""(-1.0735362768173218, 1.0047173500061035)"",""(-0.435928076505661, 1.1855099201202393)"",""(-1.620653510093689, -4.328409671783447)"",""(-0.5531628131866455, 0.024706751108169556)"",""(-1.5816802978515625, -0.9575018882751465)"",""(-1.4016749858856201, -2.5155863761901855)"",""(-1.2708131074905396, 0.9117386341094971)"",""(0.25472524762153625, 0.7560843229293823)"""
"(-1.6404873132705688, -4.121098518371582),""(-0.09488183259963989, 0.25531893968582153)"",""(-1.4271371364593506, -0.9013634920120239)"",""(-1.3706104755401611, -2.446899652481079)"",""(-0.8401342630386353, 0.9769606590270996)"",""(0.30008819699287415, 0.7888411283493042)"",""(-1.0674091577529907, 1.0125958919525146)"",""(-0.4300020635128021, 1.2015329599380493)"",""(-1.6163064241409302, -4.321798324584961)"",""(-0.5512015223503113, 0.035038117319345474)"",""(-1.5820392370224, -0.9441103935241699)"",""(-1.4007437229156494, -2.5112998485565186)"",""(-1.2658993005752563, 0.9218242168426514)"",""(0.2592540979385376, 0.7653548717498779)"""
"(-1.6406038999557495, -4.1209940910339355),""(-0.09249836951494217, 0.2561641037464142)"",""(-1.4242238998413086, -0.8860234022140503)"",""(-1.3684320449829102, -2.4430370330810547)"",""(-0.830676257610321, 0.9867489337921143)"",""(0.30777281522750854, 0.8027721047401428)"",""(-1.0611367225646973, 1.020243763923645)"",""(-0.42681750655174255, 1.2197456359863281)"",""(-1.6114712953567505, -4.314167499542236)"",""(-0.5456252098083496, 0.04605875536799431)"",""(-1.5822042226791382, -0.9294881820678711)"",""(-1.399275302886963, -2.5066702365875244)"",""(-1.2609533071517944, 0.9318214058876038)"",""(0.2642800509929657, 0.7727397680282593)"""
"(-1.6330233812332153, -4.1209940910339355),""(-0.09107352048158646, 0.25839129090309143)"",""(-1.4218336343765259, -0.8702061772346497)"",""(-1.3655112981796265, -2.4396302700042725)"",""(-0.8241584897041321, 0.9976059794425964)"",""(0.3141897916793823, 0.8162660002708435)"",""(-1.054772138595581, 1.0276618003845215)"",""(-0.42629340291023254, 1.2421356439590454)"",""(-1.606241226196289, -4.305190563201904)"",""(-0.5368952751159668, 0.05758213251829147)"",""(-1.5822440385818481, -0.9136245846748352)"",""(-1.397337794303894, -2.5017828941345215)"",""(-1.2560207843780518, 0.9416812062263489)"",""(0.26980695128440857, 0.7776935696601868)"""
"(-1.6189451217651367, -4.1209940910339355),""(-0.0906001627445221, 0.26268476247787476)"",""(-1.4199117422103882, -0.8542925119400024)"",""(-1.3619223833084106, -2.4366323947906494)"",""(-0.820805549621582, 1.010819673538208)"",""(0.3195434808731079, 0.8293946385383606)"",""(-1.0483694076538086, 1.0348670482635498)"",""(-0.42576929926872253, 1.2783859968185425)"",""(-1.6007095575332642, -4.294541358947754)"",""(-0.5254729986190796, 0.06942170858383179)"",""(-1.5784071683883667, -0.8966249823570251)"",""(-1.3949997425079346, -2.4967238903045654)"",""(-1.251147747039795, 0.951354444026947)"",""(0.2757641673088074, 0.7801249623298645)"""
"(-1.611364483833313, -4.1209940910339355),""(-0.09106236696243286, 0.27356576919555664)"",""(-1.4183597564697266, -0.8386974930763245)"",""(-1.3577399253845215, -2.433997869491577)"",""(-0.8184458613395691, 1.026089072227478)"",""(0.3240382969379425, 0.842229962348938)"",""(-1.0419834852218628, 1.0418766736984253)"",""(-0.39447396993637085, 1.3360682725906372)"",""(-1.5949692726135254, -4.281896114349365)"",""(-0.5118198394775391, 0.08139094710350037)"",""(-1.5681207180023193, -0.8790587186813354)"",""(-1.392329216003418, -2.4915781021118164)"",""(-1.2463796138763428, 0.960791826248169)"",""(0.2817832827568054, 0.781760036945343)"""
"(-1.6114072799682617, -4.114753723144531),""(-0.09221789240837097, 0.2922048568725586)"",""(-1.4170786142349243, -0.8238356709480286)"",""(-1.3530380725860596, -2.431680679321289)"",""(-0.8168846368789673, 1.0427156686782837)"",""(0.3278786540031433, 0.8548436164855957)"",""(-1.035668969154358, 1.048707127571106)"",""(-0.3380013108253479, 1.406615972518921)"",""(-1.5891138315200806, -4.266928672790527)"",""(-0.49639707803726196, 0.09330332279205322)"",""(-1.5532209873199463, -0.8616110682487488)"",""(-1.3893948793411255, -2.486431121826172)"",""(-1.241762399673462, 0.9699442386627197)"",""(0.28742140531539917, 0.7847787141799927)"""
"(-1.6117068529129028, -4.099186420440674),""(-0.09372007846832275, 0.3142600655555725)"",""(-1.4159698486328125, -0.8101221323013306)"",""(-1.3478913307189941, -2.4296348094940186)"",""(-0.8159277439117432, 1.0600016117095947)"",""(0.331268846988678, 0.8673075437545776)"",""(-1.0294808149337769, 1.0553758144378662)"",""(-0.30775418877601624, 1.47742760181427)"",""(-1.5832456350326538, -4.249638080596924)"",""(-0.4796660542488098, 0.10497228056192398)"",""(-1.5355442762374878, -0.8449674844741821)"",""(-1.3862645626068115, -2.4813687801361084)"",""(-1.2373416423797607, 0.9787626266479492)"",""(0.2922356128692627, 0.7913612127304077)"""
"(-1.6125200986862183, -4.079022407531738),""(-0.09522225707769394, 0.33538952469825745)"",""(-1.4149346351623535, -0.7979716658592224)"",""(-1.3423740863800049, -2.42781400680542)"",""(-0.8153804540634155, 1.0772483348846436)"",""(0.3344133496284485, 0.8796935677528381)"",""(-1.0234732627868652, 1.0618996620178223)"",""(-0.31922057271003723, 1.5347707271575928)"",""(-1.5775045156478882, -4.231323719024658)"",""(-0.4620881974697113, 0.11621129512786865)"",""(-1.516926646232605, -0.8298131823539734)"",""(-1.3830071687698364, -2.4764761924743652)"",""(-1.2331633567810059, 0.9871978163719177)"",""(0.2959144711494446, 0.8031216859817505)"""
"(-1.6141036748886108, -4.058991432189941),""(-0.09637778252363205, 0.3512512445449829)"",""(-1.4138741493225098, -0.7877991795539856)"",""(-1.336560845375061, -2.426172971725464)"",""(-0.8150482177734375, 1.0937573909759521)"",""(0.33751651644706726, 0.8920734524726868)"",""(-1.0177013874053955, 1.0682954788208008)"",""(-0.32981783151626587, 1.5672420263290405)"",""(-1.572039246559143, -4.2136101722717285)"",""(-0.44412484765052795, 0.12683382630348206)"",""(-1.4992047548294067, -0.8168335556983948)"",""(-1.3796905279159546, -2.47183895111084)"",""(-1.2292732000350952, 0.9952005743980408)"",""(0.298672616481781, 0.8194103837013245)"""
"(-1.6176681518554688, -4.043013095855713),""(-0.09683999419212341, 0.35750335454940796)"",""(-1.4126899242401123, -0.7800194621086121)"",""(-1.3305258750915527, -2.4246654510498047)"",""(-0.8147366642951965, 1.1088306903839111)"",""(0.34078267216682434, 0.9045189023017883)"",""(-1.0122195482254028, 1.074580430984497)"",""(-0.33396124839782715, 1.5897256135940552)"",""(-1.5669840574264526, -4.197845935821533)"",""(-0.4262373447418213, 0.1366533488035202)"",""(-1.4842146635055542, -0.8067138195037842)"",""(-1.3763834238052368, -2.4675426483154297)"",""(-1.2257169485092163, 1.0027216672897339)"",""(0.30085623264312744, 0.8390114307403564)"""
"(-1.6228388547897339, -4.031765937805176),""(-0.09459882974624634, 0.35746246576309204)"",""(-1.4112831354141235, -0.7750474214553833)"",""(-1.3243434429168701, -2.4232447147369385)"",""(-0.814251184463501, 1.1217700242996216)"",""(0.3444163501262665, 0.9171019196510315)"",""(-1.0070828199386597, 1.0807713270187378)"",""(-0.3346711993217468, 1.6239609718322754)"",""(-1.5624123811721802, -4.184277534484863)"",""(-0.4088870584964752, 0.14548330008983612)"",""(-1.4737924337387085, -0.8001394867897034)"",""(-1.3731536865234375, -2.4636728763580322)"",""(-1.2225404977798462, 1.0097122192382812)"",""(0.30281150341033936, 0.8607087135314941)"""
"(-1.6274961233139038, -4.025114059448242),""(-0.08861884474754333, 0.35735461115837097)"",""(-1.4095550775527954, -0.7732978463172913)"",""(-1.318088173866272, -2.421865940093994)"",""(-0.8133971095085144, 1.131876826286316)"",""(0.34862178564071655, 0.929894208908081)"",""(-1.0023454427719116, 1.0868852138519287)"",""(-0.3108993470668793, 1.6759175062179565)"",""(-1.5583832263946533, -4.172875881195068)"",""(-0.39253532886505127, 0.1531371772289276)"",""(-1.469774603843689, -0.7977957129478455)"",""(-1.3700698614120483, -2.460314989089966)"",""(-1.2197893857955933, 1.016122817993164)"",""(0.30488458275794983, 0.883286714553833)"""
"(-1.6295197010040283, -4.0229268074035645),""(-0.08001524955034256, 0.3572021424770355)"",""(-1.4074338674545288, -0.773427426815033)"",""(-1.3118342161178589, -2.4204823970794678)"",""(-0.8119801878929138, 1.1384531259536743)"",""(0.35340967774391174, 0.9430702328681946)"",""(-0.9980624318122864, 1.092939019203186)"",""(-0.3138081133365631, 1.7149574756622314)"",""(-1.5549551248550415, -4.163612365722656)"",""(-0.37764352560043335, 0.1594284176826477)"",""(-1.4696494340896606, -0.8001381158828735)"",""(-1.367200493812561, -2.457554578781128)"",""(-1.2174865007400513, 1.0219167470932007)"",""(0.30742156505584717, 0.9055294990539551)"""
"(-1.6267355680465698, -4.023101806640625),""(-0.06990330666303635, 0.3570273816585541)"",""(-1.404955267906189, -0.7737961411476135)"",""(-1.3056560754776, -2.419048547744751)"",""(-0.8098058104515076, 1.1408002376556396)"",""(0.358015775680542, 0.9572148323059082)"",""(-0.9942883253097534, 1.0989497900009155)"",""(-0.3219034671783447, 1.7442127466201782)"",""(-1.5521864891052246, -4.156457424163818)"",""(-0.364672988653183, 0.164170503616333)"",""(-1.469622015953064, -0.8055108189582825)"",""(-1.3646135330200195, -2.4554765224456787)"",""(-1.2155615091323853, 1.0271060466766357)"",""(0.3106527626514435, 0.9265375137329102)"""
"(-1.6200965642929077, -4.023561000823975),""(-0.05939822643995285, 0.35685259103775024)"",""(-1.4021822214126587, -0.7743740081787109)"",""(-1.2996283769607544, -2.417517900466919)"",""(-0.806810200214386, 1.1381217241287231)"",""(0.3614819347858429, 0.9730154275894165)"",""(-0.9910777807235718, 1.1049344539642334)"",""(-0.33423882722854614, 1.7651132345199585)"",""(-1.5501364469528198, -4.1513824462890625)"",""(-0.3537261486053467, 0.16743884980678558)"",""(-1.4696028232574463, -0.811431884765625)"",""(-1.3623775243759155, -2.454167366027832)"",""(-1.2139215469360352, 1.0317155122756958)"",""(0.3143449127674103, 0.9466771483421326)"""
"(-1.6121726036071777, -4.024205684661865),""(-0.04961526021361351, 0.3567001223564148)"",""(-1.3991773128509521, -0.7751310467720032)"",""(-1.2938250303268433, -2.4158449172973633)"",""(-0.8034527897834778, 1.1317344903945923)"",""(0.36285024881362915, 0.9911593198776245)"",""(-0.9884855151176453, 1.1109100580215454)"",""(-0.3498677611351013, 1.7790886163711548)"",""(-1.5488632917404175, -4.148359298706055)"",""(-0.3434697091579437, 0.1703566461801529)"",""(-1.4695031642913818, -0.8154195547103882)"",""(-1.360560655593872, -2.453711986541748)"",""(-1.2124731540679932, 1.0357694625854492)"",""(0.31814879179000854, 0.9666309356689453)"""
"(-1.605533480644226, -4.024935245513916),""(-0.04166962951421738, 0.3565922975540161)"",""(-1.396003246307373, -0.7760372161865234)"",""(-1.288320779800415, -2.4139835834503174)"",""(-0.8003239631652832, 1.1241110563278198)"",""(0.36263787746429443, 1.0122425556182861)"",""(-0.9865661859512329, 1.1168935298919678)"",""(-0.3678438067436218, 1.787569284439087)"",""(-1.5484259128570557, -4.147357940673828)"",""(-0.33221131563186646, 0.1743091195821762)"",""(-1.4692533016204834, -0.8172929883003235)"",""(-1.3591212034225464, -2.4537158012390137)"",""(-1.2111233472824097, 1.0392926931381226)"",""(0.32171517610549927, 0.9870815277099609)"""
"(-1.6027494668960571, -4.025650978088379),""(-0.03667658567428589, 0.3565513789653778)"",""(-1.3927226066589355, -0.7770625948905945)"",""(-1.2831898927688599, -2.4118878841400146)"",""(-0.7980137467384338, 1.117723822593689)"",""(0.3619692623615265, 1.0364952087402344)"",""(-0.9853745102882385, 1.1229019165039062)"",""(-0.3872203826904297, 1.7919851541519165)"",""(-1.549509882926941, -4.150033473968506)"",""(-0.31825870275497437, 0.18068140745162964)"",""(-1.4688618183135986, -0.8185953497886658)"",""(-1.3575763702392578, -2.453742742538452)"",""(-1.2097787857055664, 1.042309284210205)"",""(0.3246949017047882, 1.008711576461792)"""
"(-1.602883219718933, -4.0262675285339355),""(-0.03386808559298515, 0.36876431107521057)"",""(-1.389398217201233, -0.77817702293396)"",""(-1.2785065174102783, -2.4095118045806885)"",""(-0.7971125245094299, 1.1150453090667725)"",""(0.36079707741737366, 1.0640555620193481)"",""(-0.9849650859832764, 1.128951907157898)"",""(-0.40705108642578125, 1.7937657833099365)"",""(-1.55209481716156, -4.156765937805176)"",""(-0.29991963505744934, 0.19085869193077087)"",""(-1.4683570861816406, -0.819430410861969)"",""(-1.3553338050842285, -2.4538159370422363)"",""(-1.2083464860916138, 1.0448442697525024)"",""(0.3267388343811035, 1.0322037935256958)"""
"(-1.6038198471069336, -4.026753902435303),""(-0.03168082237243652, 0.4014950096607208)"",""(-1.386093020439148, -0.779350757598877)"",""(-1.2743455171585083, -2.4068093299865723)"",""(-0.8006328344345093, 1.1179417371749878)"",""(0.3590739667415619, 1.095062255859375)"",""(-0.9851268529891968, 1.1350239515304565)"",""(-0.4263894557952881, 1.7943414449691772)"",""(-1.5551799535751343, -4.165614604949951)"",""(-0.2755017578601837, 0.2062261402606964)"",""(-1.4677667617797852, -0.8199020028114319)"",""(-1.3518004417419434, -2.453958034515381)"",""(-1.206733226776123, 1.046921968460083)"",""(0.3274977505207062, 1.0582407712936401)"""
"(-1.606362223625183, -4.027093410491943),""(-0.030037138611078262, 0.44888123869895935)"",""(-1.3828692436218262, -0.7805535793304443)"",""(-1.2707810401916504, -2.4037344455718994)"",""(-0.8098335862159729, 1.125182867050171)"",""(0.3567526936531067, 1.1296535730361938)"",""(-0.9856446385383606, 1.1409499645233154)"",""(-0.44442224502563477, 1.7948899269104004)"",""(-1.5577647686004639, -4.174640655517578)"",""(-0.24331285059452057, 0.22816896438598633)"",""(-1.467119574546814, -0.820114016532898)"",""(-1.3463839292526245, -2.454192638397217)"",""(-1.2048457860946655, 1.0485668182373047)"",""(0.3261522650718689, 1.0876717567443848)"""
"(-1.611312985420227, -4.027270793914795),""(-0.02885938249528408, 0.5050607323646545)"",""(-1.37978994846344, -0.7817555069923401)"",""(-1.2678873538970947, -2.4002413749694824)"",""(-0.822674572467804, 1.134596347808838)"",""(0.35378584265708923, 1.1679682731628418)"",""(-0.986566960811615, 1.1465257406234741)"",""(-0.46086975932121277, 1.7955806255340576)"",""(-1.5588487386703491, -4.181902885437012)"",""(-0.2016606330871582, 0.25807228684425354)"",""(-1.4664429426193237, -0.8201702833175659)"",""(-1.3384910821914673, -2.454542875289917)"",""(-1.202590823173523, 1.049803376197815)"",""(0.3231922388076782, 1.1220121383666992)"""
"(-1.6377990245819092, -4.027613162994385),""(-0.02806989476084709, 0.5641713738441467)"",""(-1.3769177198410034, -0.7829266786575317)"",""(-1.2657389640808105, -2.3962841033935547)"",""(-0.837115466594696, 1.1440097093582153)"",""(0.3501262366771698, 1.2101447582244873)"",""(-0.9879425168037415, 1.1515464782714844)"",""(-0.47558560967445374, 1.7963310480117798)"",""(-1.5415823459625244, -4.185924053192139)"",""(-0.14885275065898895, 0.2973213195800781)"",""(-1.4657654762268066, -0.8201745748519897)"",""(-1.3275293111801147, -2.455031156539917)"",""(-1.1998753547668457, 1.0506564378738403)"",""(0.32023224234580994, 1.1629440784454346)"""
"(-1.6610736846923828, -4.029829502105713),""(-0.027591027319431305, 0.6203509569168091)"",""(-1.3743153810501099, -0.7840370535850525)"",""(-1.2644102573394775, -2.3918161392211914)"",""(-0.8511161208152771, 1.1512507200241089)"",""(0.3457264304161072, 1.2563214302062988)"",""(-0.9898199439048767, 1.1558074951171875)"",""(-0.4884233772754669, 1.7970585823059082)"",""(-1.5243160724639893, -4.18707799911499)"",""(-0.0857778862118721, 0.34595775604248047)"",""(-1.4651150703430176, -0.8202308416366577)"",""(-1.31290602684021, -2.455681324005127)"",""(-1.196606159210205, 1.0511500835418701)"",""(0.31888675689697266, 1.2121496200561523)"""
"(-1.6610736846923828, -4.040115833282471),""(-0.027345122769474983, 0.6677371263504028)"",""(-1.3720455169677734, -0.7850565314292908)"",""(-1.2632042169570923, -2.3869450092315674)"",""(-0.8626362681388855, 1.1541471481323242)"",""(0.3403664231300354, 1.3056949377059937)"",""(-0.9922478795051575, 1.159104585647583)"",""(-0.4992365837097168, 1.7976804971694946)"",""(-1.52921462059021, -4.184986591339111)"",""(-0.023647727444767952, 0.3952593505382538)"",""(-1.46451997756958, -0.8204428553581238)"",""(-1.294028401374817, -2.4565157890319824)"",""(-1.1926900148391724, 1.05130934715271)"",""(0.319171279668808, 1.2696480751037598)"""
"(-1.658190131187439, -4.029448509216309),""(-0.02725452557206154, 0.7004678845405579)"",""(-1.370171070098877, -0.7859552502632141)"",""(-1.2583378553390503, -2.382387638092041)"",""(-0.8701831102371216, 1.1537632942199707)"",""(0.3331349492073059, 1.3536936044692993)"",""(-0.9952749609947205, 1.161232829093933)"",""(-0.507878839969635, 1.7981140613555908)"",""(-1.5408960580825806, -4.179998874664307)"",""(0.023744966834783554, 0.43346503376960754)"",""(-1.4640079736709595, -0.8209145069122314)"",""(-1.270303726196289, -2.4575581550598145)"",""(-1.1881999969482422, 1.0512523651123047)"",""(0.31984981894493103, 1.3288079500198364)"""
"(-1.6528350114822388, -4.009637355804443),""(-0.027241582050919533, 0.7126807570457458)"",""(-1.3687543869018555, -0.7867031097412109)"",""(-1.2452571392059326, -2.3790152072906494)"",""(-0.8744537234306335, 1.151076078414917)"",""(0.32294797897338867, 1.3948047161102295)"",""(-0.9989497661590576, 1.1619876623153687)"",""(-0.5142038464546204, 1.7982770204544067)"",""(-1.5548380613327026, -4.174045562744141)"",""(0.042607538402080536, 0.4488137364387512)"",""(-1.463607668876648, -0.8217495083808899)"",""(-1.2411391735076904, -2.458831310272217)"",""(-1.1838736534118652, 1.0508533716201782)"",""(0.32065966725349426, 1.3813343048095703)"""
"(-1.6499515771865845, -3.9989700317382812),""(-0.030351102352142334, 0.710747480392456)"",""(-1.3678584098815918, -0.787270188331604)"",""(-1.2194076776504517, -2.377697706222534)"",""(-0.8766925930976868, 1.1437824964523315)"",""(0.3087216019630432, 1.4235142469406128)"",""(-1.0032832622528076, 1.1587976217269897)"",""(-0.5188993215560913, 1.7967116832733154)"",""(-1.5665193796157837, -4.169057369232178)"",""(0.03726069629192352, 0.4480748474597931)"",""(-1.4633466005325317, -0.8230518102645874)"",""(-1.205942153930664, -2.460358142852783)"",""(-1.180614948272705, 1.0497703552246094)"",""(0.3213382065296173, 1.4189329147338867)"""
"(-1.6877543926239014, -4.027322292327881),""(-0.03736491501331329, 0.7027803063392639)"",""(-1.3675458431243896, -0.7876263856887817)"",""(-1.1731370687484741, -2.3854925632476807)"",""(-0.8781442642211914, 1.1295790672302246)"",""(0.2893717288970947, 1.4343093633651733)"",""(-1.0081347227096558, 1.1467739343643188)"",""(-0.5259902477264404, 1.7877488136291504)"",""(-1.571418046951294, -4.166965961456299)"",""(0.023054003715515137, 0.44290265440940857)"",""(-1.4632534980773926, -0.8249253034591675)"",""(-1.1641199588775635, -2.4621620178222656)"",""(-1.1793279647827148, 1.047661304473877)"",""(0.32162272930145264, 1.4333088397979736)"""
"(-1.6877449750900269, -4.034615993499756),""(-0.04481089115142822, 0.6855281591415405)"",""(-1.375065803527832, -0.7895733714103699)"",""(-1.1073732376098633, -2.4069342613220215)"",""(-0.8800531625747681, 1.106162667274475)"",""(0.26434648036956787, 1.405846357345581)"",""(-1.0133260488510132, 1.1222357749938965)"",""(-0.5403357148170471, 1.7649877071380615)"",""(-1.5701065063476562, -4.167447090148926)"",""(0.0027382001280784607, 0.42886388301849365)"",""(-1.4802436828613281, -0.8303179144859314)"",""(-1.100848913192749, -2.4694087505340576)"",""(-1.1843578815460205, 1.0362786054611206)"",""(0.31521037220954895, 1.3943562507629395)"""
"(-1.6876786947250366, -4.04069709777832),""(-0.050180379301309586, 0.6557149291038513)"",""(-1.393865704536438, -0.802238941192627)"",""(-1.0304315090179443, -2.439110040664673)"",""(-0.8836638927459717, 1.0712299346923828)"",""(0.23522213101387024, 1.3281933069229126)"",""(-1.0186792612075806, 1.0815026760101318)"",""(-0.5639134049415588, 1.7232654094696045)"",""(-1.5664552450180054, -4.168787479400635)"",""(-0.02132311835885048, 0.3817809522151947)"",""(-1.5176223516464233, -0.846552312374115)"",""(-1.011122465133667, -2.48760724067688)"",""(-1.1969492435455322, 1.0037752389907837)"",""(0.2968345582485199, 1.3017977476119995)"""
