"L_Ankle,""L_Elbow"",""L_Hip"",""L_knee"",""L_Wrest"",""Neck"",""Noze"",""R_Ankle"",""R_Elbow"",""R_Hip"",""R_Knee"",""R_Sholder"",""L_Sholder"",""R_Wrest"""

"(-1.7163963317871094, -4.109120845794678),""(-0.4345105290412903, -0.07180232554674149)"",""(-1.145765781402588, -0.8247240781784058)"",""(-1.4018216133117676, -2.4797897338867188)"",""(0.2699792683124542, 0.7282039523124695)"",""(-0.9733814001083374, 0.9874345064163208)"",""(-0.4120360314846039, 1.6700587272644043)"",""(-1.3521828651428223, -4.309746742248535)"",""(-0.9053472876548767, -0.08418767154216766)"",""(-1.2987834215164185, -0.8459352254867554)"",""(-1.2350417375564575, -2.5123627185821533)"",""(-1.2581326961517334, 0.9619708061218262)"",""(-0.6637780666351318, 0.9619708061218262)"",""(0.000616991426795721, 0.728705644607544)"""
"(-1.7147753238677979, -4.106876850128174),""(-0.4345105290412903, -0.0709916353225708)"",""(-1.1478008031845093, -0.8237208127975464)"",""(-1.40180242061615, -2.4784841537475586)"",""(0.2642313241958618, 0.7307291030883789)"",""(-0.9813535809516907, 0.9881552457809448)"",""(-0.4340158700942993, 1.6871399879455566)"",""(-1.3540009260177612, -4.30941104888916)"",""(-0.9053472876548767, -0.08303681015968323)"",""(-1.2959907054901123, -0.8447268009185791)"",""(-1.237980842590332, -2.509068489074707)"",""(-1.2589523792266846, 0.9675047397613525)"",""(-0.6667314767837524, 0.9675047397613525)"",""(0.005040661431849003, 0.7302212715148926)"""
"(-1.7141964435577393, -4.1048383712768555),""(-0.4345105290412903, -0.06978223472833633)"",""(-1.1500393152236938, -0.8227601051330566)"",""(-1.4016687870025635, -2.4773218631744385)"",""(0.25808465480804443, 0.7316594123840332)"",""(-0.9898726940155029, 0.9889437556266785)"",""(-0.45798566937446594, 1.7031606435775757)"",""(-1.3568637371063232, -4.309150218963623)"",""(-0.9053472876548767, -0.07986230403184891)"",""(-1.293899416923523, -0.8435468673706055)"",""(-1.2409107685089111, -2.505816698074341)"",""(-1.2600430250167847, 0.9733350872993469)"",""(-0.6706616282463074, 0.9733350872993469)"",""(0.007993582636117935, 0.7309995293617249)"""
"(-1.717527151107788, -4.103043079376221),""(-0.4345105290412903, -0.0680943951010704)"",""(-1.1524907350540161, -0.8218504786491394)"",""(-1.401305913925171, -2.4762961864471436)"",""(0.25173866748809814, 0.7317922115325928)"",""(-0.9988173842430115, 0.9897931814193726)"",""(-0.4817591607570648, 1.7180191278457642)"",""(-1.3610055446624756, -4.308953285217285)"",""(-0.9053472876548767, -0.07508133351802826)"",""(-1.292587399482727, -0.8424035310745239)"",""(-1.24381685256958, -2.502626895904541)"",""(-1.2614434957504272, 0.9793137311935425)"",""(-0.6757080554962158, 0.9793137311935425)"",""(0.009642831049859524, 0.7312862873077393)"""
"(-1.7263083457946777, -4.1014580726623535),""(-0.4345105290412903, -0.06584837287664413)"",""(-1.1551649570465088, -0.8210004568099976)"",""(-1.4005991220474243, -2.47540020942688)"",""(0.24539265036582947, 0.7319251894950867)"",""(-1.008065938949585, 0.9906971454620361)"",""(-0.5031501650810242, 1.731614351272583)"",""(-1.3666610717773438, -4.308813095092773)"",""(-0.9053472876548767, -0.06911101937294006)"",""(-1.29213285446167, -0.8413048982620239)"",""(-1.2466853857040405, -2.4995174407958984)"",""(-1.2631925344467163, 0.9852923154830933)"",""(-0.6820102334022522, 0.9852923154830933)"",""(0.010155439376831055, 0.7313272356987)"""
"(-1.7387229204177856, -4.10003137588501),""(-0.4345105290412903, -0.06296443194150925)"",""(-1.1580716371536255, -0.820218563079834)"",""(-1.399434208869934, -2.474627733230591)"",""(0.23924601078033447, 0.732855498790741)"",""(-1.0174968242645264, 0.9916486740112305)"",""(-0.5204256176948547, 1.7438511848449707)"",""(-1.3740650415420532, -4.308718681335449)"",""(-0.9053472876548767, -0.062368541955947876)"",""(-1.292326807975769, -0.8402591347694397)"",""(-1.2495018243789673, -2.496507167816162)"",""(-1.2653287649154663, 0.9911226630210876)"",""(-0.6897077560424805, 0.9911226630210876)"",""(0.0006193817825987935, 0.7315407991409302)"""
"(-1.7529544830322266, -4.09871244430542),""(-0.4345105290412903, -0.05936282128095627)"",""(-1.1612203121185303, -0.819513201713562)"",""(-1.3976962566375732, -2.473971128463745)"",""(0.23349803686141968, 0.7353806495666504)"",""(-1.0269883871078491, 0.9926411509513855)"",""(-0.5336660146713257, 1.7546606063842773)"",""(-1.3834518194198608, -4.308661460876465)"",""(-0.9053472876548767, -0.05527103692293167)"",""(-1.293176293373108, -0.8392744064331055)"",""(-1.2522521018981934, -2.4936156272888184)"",""(-1.2678909301757812, 0.9966566562652588)"",""(-0.698940098285675, 0.9966566562652588)"",""(-0.020359953865408897, 0.733035683631897)"""
"(-1.7671858072280884, -4.097448825836182),""(-0.4345105290412903, -0.05496380850672722)"",""(-1.1646207571029663, -0.8188930749893188)"",""(-1.395270586013794, -2.473424196243286)"",""(0.22834813594818115, 0.7402979731559753)"",""(-1.0364192724227905, 0.9936679601669312)"",""(-0.5434051752090454, 1.7639793157577515)"",""(-1.395056128501892, -4.308631896972656)"",""(-0.9053472876548767, -0.048235662281513214)"",""(-1.2950830459594727, -0.8383587002754211)"",""(-1.2549136877059937, -2.4908671379089355)"",""(-1.2709177732467651, 1.0017458200454712)"",""(-0.7098468542098999, 1.0017458200454712)"",""(-0.04133929684758186, 0.7370932698249817)"""
"(-1.7796005010604858, -4.096189498901367),""(-0.4345105290412903, -0.04968765377998352)"",""(-1.1682826280593872, -0.8183666467666626)"",""(-1.3920427560806274, -2.472979784011841)"",""(0.223995640873909, 0.748404860496521)"",""(-1.0456678867340088, 0.9947223663330078)"",""(-0.5501766800880432, 1.771744966506958)"",""(-1.409112572669983, -4.308620929718018)"",""(-0.9053472876548767, -0.04167957603931427)"",""(-1.2984482049942017, -0.8375203609466553)"",""(-1.2574299573898315, -2.488309860229492)"",""(-1.274448037147522, 1.0062421560287476)"",""(-0.7225675582885742, 1.0062421560287476)"",""(-0.05087534710764885, 0.7449948787689209)"""
"(-1.788381576538086, -4.094882965087891),""(-0.4345105290412903, -0.043454609811306)"",""(-1.1722155809402466, -0.8179423809051514)"",""(-1.3878982067108154, -2.4726314544677734)"",""(0.2206398844718933, 0.7604988813400269)"",""(-1.054612398147583, 0.9957976937294006)"",""(-0.5545142889022827, 1.777894139289856)"",""(-1.4258557558059692, -4.308619499206543)"",""(-0.9053472876548767, -0.03601991385221481)"",""(-1.303673505783081, -0.8367674350738525)"",""(-1.2597365379333496, -2.4859976768493652)"",""(-1.2785203456878662, 1.0099972486495972)"",""(-0.7372416257858276, 1.0099972486495972)"",""(-0.04508001729846001, 0.7603709697723389)"""
"(-1.7917122840881348, -4.093477725982666),""(-0.4345105290412903, -0.03618494048714638)"",""(-1.1764295101165771, -0.8176287412643433)"",""(-1.38272225856781, -2.472372531890869)"",""(0.21848025918006897, 0.7773772478103638)"",""(-1.0631316900253296, 0.9968873262405396)"",""(-0.5569517612457275, 1.7823643684387207)"",""(-1.44471275806427, -4.314897537231445)"",""(-0.9053472876548767, -0.031673841178417206)"",""(-1.3111600875854492, -0.8361079692840576)"",""(-1.2617688179016113, -2.48398494720459)"",""(-1.2831735610961914, 1.012863039970398)"",""(-0.7540087699890137, 1.012863039970398)"",""(-0.02931387908756733, 0.7840979695320129)"""
"(-1.7917122840881348, -4.091945171356201),""(-0.4345105290412903, -0.027798905968666077)"",""(-1.1809338331222534, -0.8174343109130859)"",""(-1.3764004707336426, -2.472195863723755)"",""(0.21771608293056488, 0.7998374700546265)"",""(-1.071103811264038, 0.9979844093322754)"",""(-0.5580228567123413, 1.7850925922393799)"",""(-1.4618806838989258, -4.327607154846191)"",""(-0.9053472876548767, -0.02905849739909172)"",""(-1.3213098049163818, -0.8355501890182495)"",""(-1.2634621858596802, -2.482325553894043)"",""(-1.2884464263916016, 1.0146912336349487)"",""(-0.7730083465576172, 1.0146912336349487)"",""(-0.006006717681884766, 0.8133267164230347)"""
"(-1.7917122840881348, -4.090345859527588),""(-0.4345105290412903, -0.01821676641702652)"",""(-1.1857383251190186, -0.8173676133155823)"",""(-1.3688180446624756, -2.472094774246216)"",""(0.22074031829833984, 0.8332722187042236)"",""(-1.0784075260162354, 0.9990824460983276)"",""(-0.5582612752914429, 1.7860159873962402)"",""(-1.47274911403656, -4.337558746337891)"",""(-0.868074893951416, -0.028050845488905907)"",""(-1.3345239162445068, -0.8351022601127625)"",""(-1.2647515535354614, -2.4810733795166016)"",""(-1.2943774461746216, 1.0153335332870483)"",""(-0.7943800091743469, 1.0153335332870483)"",""(0.022411691024899483, 0.8452078700065613)"""
"(-1.7917122840881348, -4.0887627601623535),""(-0.4023757874965668, 0.0008413633331656456)"",""(-1.2026524543762207, -0.8207359313964844)"",""(-1.3598604202270508, -2.472062587738037)"",""(0.22830086946487427, 0.8794593214988708)"",""(-1.084920883178711, 1.000174641609192)"",""(-0.5576533675193787, 1.7847751379013062)"",""(-1.4760775566101074, -4.340771198272705)"",""(-0.7800486087799072, -0.026367004960775375)"",""(-1.3512037992477417, -0.8347721099853516)"",""(-1.2655726671218872, -2.4802823066711426)"",""(-1.3013787269592285, 1.0142900943756104)"",""(-0.8201299905776978, 1.011193037033081)"",""(0.05351155251264572, 0.8768917918205261)"""
"(-1.7917122840881348, -4.087280750274658),""(-0.33924731612205505, 0.03621935844421387)"",""(-1.2379581928253174, -0.8280150890350342)"",""(-1.3245673179626465, -2.492476224899292)"",""(0.2381296157836914, 0.9337741136550903)"",""(-1.0905227661132812, 1.0012543201446533)"",""(-0.5559865236282349, 1.7813678979873657)"",""(-1.4768704175949097, -4.3412322998046875)"",""(-0.676954984664917, -0.02118290215730667)"",""(-1.371751308441162, -0.8345681428909302)"",""(-1.2658607959747314, -2.480006694793701)"",""(-1.3092111349105835, 1.0105029344558716)"",""(-0.8496567010879517, 1.0005924701690674)"",""(0.08486311882734299, 0.9055294990539551)"""
"(-1.7917122840881348, -4.085982322692871),""(-0.28481119871139526, 0.0770464539527893)"",""(-1.2833735942840576, -0.8349661231040955)"",""(-1.2664873600006104, -2.5128896236419678)"",""(0.24795836210250854, 0.9915916323661804)"",""(-1.0950912237167358, 1.0023146867752075)"",""(-0.5534961223602295, 1.7762666940689087)"",""(-1.4790276288986206, -4.34124755859375)"",""(-0.5875729322433472, -0.009893537499010563)"",""(-1.396567463874817, -0.8344983458518982)"",""(-1.2591807842254639, -2.48058819770813)"",""(-1.3169361352920532, 1.0029867887496948)"",""(-0.8791881799697876, 0.9862627983093262)"",""(0.11432009190320969, 0.9289173483848572)"""
"(-1.7917122840881348, -4.084951400756836),""(-0.23037508130073547, 0.11787354946136475)"",""(-1.3316724300384521, -0.83969646692276)"",""(-1.220604658126831, -2.5076475143432617)"",""(0.25551894307136536, 1.048287272453308)"",""(-1.0985050201416016, 1.0033494234085083)"",""(-0.550417423248291, 1.769944667816162)"",""(-1.483020544052124, -4.341277599334717)"",""(-0.5130516886711121, 0.006296858191490173)"",""(-1.4254745244979858, -0.8345973491668701)"",""(-1.2419536113739014, -2.4821715354919434)"",""(-1.3236156702041626, 0.9907562136650085)"",""(-0.9049522280693054, 0.9709351658821106)"",""(0.14087018370628357, 0.9474353194236755)"""
"(-1.7917122840881348, -4.084271430969238),""(-0.16232992708683014, 0.22674579918384552)"",""(-1.379851222038269, -0.84325110912323)"",""(-1.1912446022033691, -2.496356964111328)"",""(0.2585431635379791, 1.0992361307144165)"",""(-1.100642442703247, 1.0043513774871826)"",""(-0.5469856858253479, 1.7628742456436157)"",""(-1.4884637594223022, -4.341320991516113)"",""(-0.4476328194141388, 0.024498561397194862)"",""(-1.4559762477874756, -0.834852933883667)"",""(-1.218397855758667, -2.4845142364501953)"",""(-1.3283112049102783, 0.9728259444236755)"",""(-0.9231768250465393, 0.9573407173156738)"",""(0.1637846976518631, 0.962109386920929)"""
"(-1.7917122840881348, -4.08402681350708),""(-0.1487208902835846, 0.26757287979125977)"",""(-1.425961971282959, -0.8457981944084167)"",""(-1.1750677824020386, -2.4856715202331543)"",""(0.25509652495384216, 1.140877604484558)"",""(-1.1013818979263306, 1.0053142309188843)"",""(-0.5434363484382629, 1.7555283308029175)"",""(-1.4949713945388794, -4.341375827789307)"",""(-0.3855578899383545, 0.04182186722755432)"",""(-1.4849966764450073, -0.835203230381012)"",""(-1.192732810974121, -2.487375020980835)"",""(-1.330085039138794, 0.9482105374336243)"",""(-0.9300900101661682, 0.9482105374336243)"",""(0.18233484029769897, 0.973965585231781)"""
"(-1.7539094686508179, -4.093477249145508),""(-0.13502420485019684, 0.29803696274757385)"",""(-1.4680571556091309, -0.8475056290626526)"",""(-1.1663663387298584, -2.4790303707122803)"",""(0.24575403332710266, 1.173906922340393)"",""(-1.10133695602417, 1.006231665611267)"",""(-0.5400046110153198, 1.7483795881271362)"",""(-1.5021576881408691, -4.3414411544799805)"",""(-0.32265669107437134, 0.05607294291257858)"",""(-1.5094605684280396, -0.835586428642273)"",""(-1.1691770553588867, -2.4905107021331787)"",""(-1.3113617897033691, 0.9185569286346436)"",""(-0.9268572926521301, 0.9438965320587158)"",""(0.19588200747966766, 0.9843626022338867)"""
"(-1.7161065340042114, -4.102928161621094),""(-0.1095593124628067, 0.334216833114624)"",""(-1.5041882991790771, -0.8485412001609802)"",""(-1.161088466644287, -2.4750020503997803)"",""(0.2320118397474289, 1.2000837326049805)"",""(-1.1012027263641357, 1.0071001052856445)"",""(-0.5369258522987366, 1.7419008016586304)"",""(-1.5096372365951538, -4.341516494750977)"",""(-0.2611110210418701, 0.06784167885780334)"",""(-1.5262917280197144, -0.8359403610229492)"",""(-1.1519498825073242, -2.4936797618865967)"",""(-1.2926385402679443, 0.8960403203964233)"",""(-0.910222053527832, 0.9352343678474426)"",""(0.20414812862873077, 0.995991051197052)"""
